Region,Unit Code,Date/Time Beginning (EST),Date/Time End (EST),Economic Max,Economic Min,Emergency Max,Emergency Min,Economic Flag,Emergency Flag,Must Run Flag,Unit Available Flag,Self Scheduled MW,Target MW Reduction,MW,Curtailment Offer Price,Price1,MW1,Price2,MW2,Price3,MW3,Price4,MW4,Price5,MW5,Price6,MW6,Price7,MW7,Price8,MW8,Price9,MW9,Price10,MW10,Slope
North,A13964,10/07/2020 14:00:00,10/07/2020 15:00:00,53.6,0,65,0,0,0,1,1,0,,53.6,,-32.99,0,-32.99,65,,,,,,,,,,,,,,,,,1
North,A13965,10/07/2020 14:00:00,10/07/2020 15:00:00,30.1,0,30.1,0,0,0,1,1,0,,30.1,,-34,1,-34,300,,,,,,,,,,,,,,,,,1
North,A13966,10/07/2020 14:00:00,10/07/2020 15:00:00,28.7,0,28.7,0,0,0,1,1,0,,28.7,,-33,1,-32,104,,,,,,,,,,,,,,,,,1
Central,A13969,10/07/2020 14:00:00,10/07/2020 15:00:00,99.5,46.8,99.5,46.8,0,0,1,1,0,,99.5,,17.16,0,17.7,46.8,18.85,135.7,46.75,146,,,,,,,,,,,,,1
North,A13985,10/07/2020 14:00:00,10/07/2020 15:00:00,12,0,12,0,1,0,0,1,0,,12,,-31.66,0.1,-31.65,100,,,,,,,,,,,,,,,,,1
North,A13986,10/07/2020 14:00:00,10/07/2020 15:00:00,36.4,23,36.4,4,1,0,0,1,0,,0,,23.78,4,23.88,9.5,24.04,19,24.2,28.5,24.37,38,,,,,,,,,,,1
North,A14023,10/07/2020 14:00:00,10/07/2020 15:00:00,11.5,0.1,11.5,0.1,0,0,1,1,0,,11.5,,0,0,1,200,,,,,,,,,,,,,,,,,1
South,A14031,10/07/2020 14:00:00,10/07/2020 15:00:00,10,10,10,10,0,0,1,1,10,,10,,9.62,26.5,9.68,30.1,9.74,33.5,9.8,37,9.83,38.6,10.03,50,,,,,,,,,1
South,A14153,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,,0,,0.01,0,0.02,27,,,,,,,,,,,,,,,,,0
Central,A14222,10/07/2020 14:00:00,10/07/2020 15:00:00,7,2,7,0,1,0,0,1,0,,7,,-30.38,0,-30.37,81,,,,,,,,,,,,,,,,,1
Central,A14223,10/07/2020 14:00:00,10/07/2020 15:00:00,16,0,16,0,1,0,0,1,0,,16,,-31.38,0.1,,,,,,,,,,,,,,,,,,,0
South,A14256,10/07/2020 14:00:00,10/07/2020 15:00:00,925,530,925,530,1,0,0,1,0,,925,,6.05,1,11.9,742,17.07,742.1,17.07,925,,,,,,,,,,,,,1
North,A14274,10/07/2020 14:00:00,10/07/2020 15:00:00,5.3,0,5.3,0,0,0,1,1,0,,5.3,,-34,1,-33,170,,,,,,,,,,,,,,,,,1
North,A14289,10/07/2020 14:00:00,10/07/2020 15:00:00,25.2,0,25.2,0,1,0,0,1,0,,25.2,,16,0.1,16.01,100,,,,,,,,,,,,,,,,,0
North,A14294,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
North,A14329,10/07/2020 14:00:00,10/07/2020 15:00:00,16.1,0.1,16.1,0.1,0,0,1,1,0,,16.1,,0,0,1,310.4,,,,,,,,,,,,,,,,,1
North,A14330,10/07/2020 14:00:00,10/07/2020 15:00:00,7.3,0.1,7.3,0.1,0,0,1,1,0,,7.3,,0,0,1,500.8,,,,,,,,,,,,,,,,,1
Central,A14514,10/07/2020 14:00:00,10/07/2020 15:00:00,122.1,0,122.1,0,1,0,0,1,0,,122.1,,-23.44,122.1,,,,,,,,,,,,,,,,,,,0
Central,A14517,10/07/2020 14:00:00,10/07/2020 15:00:00,68,0,68,0,1,0,0,1,0,,61,,-33.66,61,999,68,,,,,,,,,,,,,,,,,0
Central,A14556,10/07/2020 14:00:00,10/07/2020 15:00:00,18,5,18.3,5,1,0,0,1,0,,18,,13.62,5,13.62,6.6,13.62,8.2,13.62,9.8,13.63,11.4,13.63,12.9,13.63,14.5,13.63,16.1,13.63,17.7,13.63,19.3,1
Central,A14557,10/07/2020 14:00:00,10/07/2020 15:00:00,18,11,18.3,5,1,0,0,1,0,,18,,13.62,5,13.62,6.6,13.62,8.2,13.62,9.8,13.63,11.4,13.63,12.9,13.63,14.5,13.63,16.1,13.63,17.7,13.63,19.3,1
Central,A14558,10/07/2020 14:00:00,10/07/2020 15:00:00,18,5,18.3,5,1,0,0,1,0,,18,,13.62,5,13.62,6.6,13.62,8.2,13.62,9.8,13.63,11.4,13.63,12.9,13.63,14.5,13.63,16.1,13.63,17.7,13.63,19.3,1
Central,A14559,10/07/2020 14:00:00,10/07/2020 15:00:00,18,5,18.3,5,1,0,0,1,0,,18,,13.62,5,13.62,6.6,13.62,8.2,13.62,9.8,13.63,11.4,13.63,12.9,13.63,14.5,13.63,16.1,13.63,17.7,13.63,19.3,1
Central,A14560,10/07/2020 14:00:00,10/07/2020 15:00:00,18,5,18.3,5,1,0,0,1,0,,18,,13.62,5,13.62,6.6,13.62,8.2,13.62,9.8,13.63,11.4,13.63,12.9,13.63,14.5,13.63,16.1,13.63,17.7,13.63,19.3,1
Central,A14561,10/07/2020 14:00:00,10/07/2020 15:00:00,18,11,18.3,5,1,0,0,1,0,,18,,13.62,5,13.62,6.6,13.62,8.2,13.62,9.8,13.63,11.4,13.63,12.9,13.63,14.5,13.63,16.1,13.63,17.7,13.63,19.3,1
Central,A14562,10/07/2020 14:00:00,10/07/2020 15:00:00,18,5,18.3,5,1,0,0,1,0,,18,,13.62,5,13.62,6.6,13.62,8.2,13.62,9.8,13.63,11.4,13.63,12.9,13.63,14.5,13.63,16.1,13.63,17.7,13.63,19.3,1
Central,A14563,10/07/2020 14:00:00,10/07/2020 15:00:00,18,5,18.3,5,1,0,0,1,0,,18,,13.62,5,13.62,6.6,13.62,8.2,13.62,9.8,13.63,11.4,13.63,12.9,13.63,14.5,13.63,16.1,13.63,17.7,13.63,19.3,1
Central,A14564,10/07/2020 14:00:00,10/07/2020 15:00:00,18,5,18,5,1,0,0,1,0,,18,,13.62,5,13.62,6.6,13.62,8.1,13.62,9.7,13.63,11.2,13.63,12.8,13.63,14.3,13.63,15.9,13.63,17.4,13.63,19,1
Central,A14565,10/07/2020 14:00:00,10/07/2020 15:00:00,18,5,18.3,5,1,0,0,1,0,,18,,13.62,5,13.62,6.6,13.62,8.2,13.62,9.8,13.63,11.4,13.63,12.9,13.63,14.5,13.63,16.1,13.63,17.7,13.63,19.3,1
South,A14567,10/07/2020 14:00:00,10/07/2020 15:00:00,29,17,29,17,1,0,0,1,0,,0,,18.29,1,18.33,6.5,18.39,12.9,18.44,19.4,18.51,28.5,,,,,,,,,,,1
Central,A14587,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,,0,,2,-5,2,-0.2,60,-0.1,60,0,100,0.1,100,5,,,,,,,,,1
Central,A14588,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,,0,,2,-5,2,-0.2,60,-0.1,60,0,100,0.1,100,5,,,,,,,,,1
North,A14605,10/07/2020 14:00:00,10/07/2020 15:00:00,5,0,5,0,1,0,0,1,0,,5,,-50,1,0,4,,,,,,,,,,,,,,,,,0
North,A14606,10/07/2020 14:00:00,10/07/2020 15:00:00,15.5,15.5,16,15.5,1,0,0,1,0,,0,,27.11,5,43.99,15,45,15.6,,,,,,,,,,,,,,,1
North,A14612,10/07/2020 14:00:00,10/07/2020 15:00:00,10,10,10,10,1,0,0,1,0,,0,,163.41,12,,,,,,,,,,,,,,,,,,,1
Central,A14837,10/07/2020 14:00:00,10/07/2020 15:00:00,2,0,2,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A14845,10/07/2020 14:00:00,10/07/2020 15:00:00,4.3,0,4.3,0,0,0,1,1,0,,4.3,,0,0,0,0.6,0,1.2,0,1.8,0,2.4,0,2.9,0,3.5,0,4.1,0,4.7,0,5.3,1
Central,A14847,10/07/2020 14:00:00,10/07/2020 15:00:00,7,0,7,0,0,0,1,1,0,,7,,0,0,0,0.9,0,1.8,0,2.7,0,3.6,0,4.4,0,5.3,0,6.2,0,7.1,0,8,1
Central,A14849,10/07/2020 14:00:00,10/07/2020 15:00:00,13.9,0,13.9,0,0,0,1,1,0,,13.9,,0,0,0,1.7,0,3.3,0,5,0,6.6,0,8.3,0,9.9,0,11.6,0,13.2,0,14.9,1
Central,A14852,10/07/2020 14:00:00,10/07/2020 15:00:00,16.1,0,16.1,0,0,0,1,1,0,,16.1,,0,0,0,1.9,0,3.8,0,5.7,0,7.6,0,9.5,0,11.4,0,13.3,0,15.2,0,17.1,1
Central,A14861,10/07/2020 14:00:00,10/07/2020 15:00:00,8.4,0,8.4,0,0,0,1,1,0,,8.4,,0,0,0,1,0,2.1,0,3.1,0,4.2,0,5.2,0,6.3,0,7.3,0,8.4,0,9.4,1
Central,A14868,10/07/2020 14:00:00,10/07/2020 15:00:00,4.5,0,4.5,0,0,0,1,1,0,,4.5,,0,0,0,0.6,0,1.2,0,1.8,0,2.4,0,3.1,0,3.7,0,4.3,0,4.9,0,5.5,1
Central,A14869,10/07/2020 14:00:00,10/07/2020 15:00:00,2.5,0,2.5,0,0,0,1,1,0,,2.5,,0,0,0,0.4,0,0.8,0,1.2,0,1.6,0,1.9,0,2.3,0,2.7,0,3.1,0,3.5,1
North,A14871,10/07/2020 14:00:00,10/07/2020 15:00:00,290,184,290,184,0,0,0,0,0,,0,,12.12,1,13.1,290,19.48,291,19.5,381,,,,,,,,,,,,,1
North,A14872,10/07/2020 14:00:00,10/07/2020 15:00:00,272,177,272,177,0,0,0,0,0,,0,,10.03,1,13.57,272,19.48,273,19.5,358,,,,,,,,,,,,,1
South,A14873,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,1,0,0,1,0,1.1,0,0,,,,,,,,,,,,,,,,,,,,,0
Central,A14890,10/07/2020 14:00:00,10/07/2020 15:00:00,6.5,6.5,6.5,6.5,0,0,1,1,0,,6.5,,0.07,6.5,0.09,6.6,,,,,,,,,,,,,,,,,0
Central,A14891,10/07/2020 14:00:00,10/07/2020 15:00:00,2.4,2.4,2.4,2.4,0,0,1,1,0,,2.4,,0.07,2.4,0.09,2.5,,,,,,,,,,,,,,,,,0
North,A14896,10/07/2020 14:00:00,10/07/2020 15:00:00,150,0,150,0,1,0,0,1,0,,38,,-35.51,38,999,150,,,,,,,,,,,,,,,,,0
Central,A15171,10/07/2020 14:00:00,10/07/2020 15:00:00,350,193,365,150,1,0,0,1,0,,350,,9.39,0,10.21,189,10.3,210.5,10.39,232,10.48,253.5,10.58,275,10.67,296.5,10.76,318,10.86,339.5,10.95,361,1
Central,A15172,10/07/2020 14:00:00,10/07/2020 15:00:00,350,193,365,150,0,0,1,1,0,,350,,9.39,0,10.21,189,10.3,210.5,10.39,232,10.48,253.5,10.58,275,10.67,296.5,10.76,318,10.86,339.5,10.95,361,1
North,A15186,10/07/2020 14:00:00,10/07/2020 15:00:00,36.7,0,36.7,0,0,0,1,1,0,,36.7,,-35.51,1,-35.51,150,,,,,,,,,,,,,,,,,1
North,A15206,10/07/2020 14:00:00,10/07/2020 15:00:00,25.4,5.3,25.4,0,0,0,1,1,0,,25.4,,-33.07,0,-33.07,105.6,,,,,,,,,,,,,,,,,1
North,A15213,10/07/2020 14:00:00,10/07/2020 15:00:00,6.3,0,6.3,0,1,0,0,1,0,,6.3,,9,50,9.01,100,,,,,,,,,,,,,,,,,0
North,A15247,10/07/2020 14:00:00,10/07/2020 15:00:00,20.9,0.1,20.9,0.1,0,0,1,1,0,,20.9,,0,0,1,250,,,,,,,,,,,,,,,,,1
North,A15448,10/07/2020 14:00:00,10/07/2020 15:00:00,84.1,7.5,84.1,0,0,0,1,1,0,,84.1,,-34.77,0,-34.77,150,,,,,,,,,,,,,,,,,1
Central,A15458,10/07/2020 14:00:00,10/07/2020 15:00:00,27,0,27,0,1,0,0,1,0,,27,,-1,27,,,,,,,,,,,,,,,,,,,0
South,A15484,10/07/2020 14:00:00,10/07/2020 15:00:00,800,415,800,415,1,0,0,1,0,,800,,8.45,1,10.08,740,14.72,740.1,14.72,800,,,,,,,,,,,,,1
South,A15485,10/07/2020 14:00:00,10/07/2020 15:00:00,931,530,931,530,1,0,0,1,0,,931,,8.18,1,11.19,747,16.36,747.1,16.36,931,,,,,,,,,,,,,1
Central,A15486,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,0
South,A15487,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,0
North,A15505,10/07/2020 14:00:00,10/07/2020 15:00:00,46.8,0,46.8,0,0,0,1,1,0,,46.8,,-34,1,-34,200,,,,,,,,,,,,,,,,,1
North,A15506,10/07/2020 14:00:00,10/07/2020 15:00:00,51,0,51,0,0,0,1,1,0,,51,,-34,1,-33,200,,,,,,,,,,,,,,,,,1
South,A15508,10/07/2020 14:00:00,10/07/2020 15:00:00,11,1.4,11,1.4,1,0,0,1,0,,11,,13.54,1,15.36,13,,,,,,,,,,,,,,,,,1
South,A15509,10/07/2020 14:00:00,10/07/2020 15:00:00,11,1.4,11,1.4,1,0,0,1,0,,11,,13.54,1,15.36,13,,,,,,,,,,,,,,,,,1
North,A15519,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,,0,,0,0,0,200,,,,,,,,,,,,,,,,,1
North,A15520,10/07/2020 14:00:00,10/07/2020 15:00:00,63.5,10,63.5,0,0,0,1,1,0,,63.5,,-31.65,0,-31.65,200,,,,,,,,,,,,,,,,,1
North,A15531,10/07/2020 14:00:00,10/07/2020 15:00:00,5.9,2.1,5.9,0,0,0,1,1,0,,5.9,,-34.77,0,-34.77,41.2,,,,,,,,,,,,,,,,,1
North,A15533,10/07/2020 14:00:00,10/07/2020 15:00:00,10.5,3,10.5,0,0,0,1,1,0,,10.5,,-34.77,0,-34.77,59,,,,,,,,,,,,,,,,,1
North,A15534,10/07/2020 14:00:00,10/07/2020 15:00:00,52.2,10,52.2,0,0,0,1,1,0,,52.2,,-34.77,0,-34.77,200,,,,,,,,,,,,,,,,,1
North,A15568,10/07/2020 14:00:00,10/07/2020 15:00:00,8.9,0.1,8.9,0.1,0,0,1,1,0,,8.9,,0,0,1,200.9,,,,,,,,,,,,,,,,,1
North,A15569,10/07/2020 14:00:00,10/07/2020 15:00:00,6.7,0,6.7,0,1,0,0,1,0,,6.7,,0,100,0.01,200,,,,,,,,,,,,,,,,,0
South,A15701,10/07/2020 14:00:00,10/07/2020 15:00:00,50,0,50,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A15753,10/07/2020 14:00:00,10/07/2020 15:00:00,168.4,0,168.4,0,1,0,0,1,0,,168.4,,-23.44,168.4,,,,,,,,,,,,,,,,,,,0
Central,A15765,10/07/2020 14:00:00,10/07/2020 15:00:00,63,0,63,0,1,0,0,1,0,,52,,-33.66,52,999,63,,,,,,,,,,,,,,,,,0
North,A15768,10/07/2020 14:00:00,10/07/2020 15:00:00,6.5,0,6.5,0,0,0,1,1,0,,6.5,,-34.33,0.1,,,,,,,,,,,,,,,,,,,1
Central,A15780,10/07/2020 14:00:00,10/07/2020 15:00:00,5,4,5.8,4,1,0,0,1,0,,0,,206.36,4.7,,,,,,,,,,,,,,,,,,,1
Central,A15781,10/07/2020 14:00:00,10/07/2020 15:00:00,12.7,0,12.7,0,1,0,0,1,0,,12.7,,25,0.1,25.01,150,,,,,,,,,,,,,,,,,0
Central,A15804,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A15805,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,1.5,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A15806,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0
North,A15877,10/07/2020 14:00:00,10/07/2020 15:00:00,6.9,0.1,6.9,0.1,0,0,1,1,0,,6.9,,0,0,1,90.8,,,,,,,,,,,,,,,,,1
North,A15879,10/07/2020 14:00:00,10/07/2020 15:00:00,27.5,3,27.5,3,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
North,A15880,10/07/2020 14:00:00,10/07/2020 15:00:00,27.5,3,27.5,3,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
South,A16012,10/07/2020 14:00:00,10/07/2020 15:00:00,210,100,210,100,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
South,A16013,10/07/2020 14:00:00,10/07/2020 15:00:00,210,100,210,100,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
South,A16114,10/07/2020 14:00:00,10/07/2020 15:00:00,129.5,18,129.5,18,1,0,0,1,0,,129.5,,18.83,1,20.63,18,22.43,65,24.23,100,26.02,130,,,,,,,,,,,1
Central,A16115,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A16116,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,1.5,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A16117,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,1.5,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A16118,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A16119,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,1.1,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A16120,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,97,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A16121,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,1.1,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A16122,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,1.9,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A16135,10/07/2020 14:00:00,10/07/2020 15:00:00,150,0,150,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A16136,10/07/2020 14:00:00,10/07/2020 15:00:00,150,0,150,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A16400,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,,0,,-34.58,0,-34.58,400,,,,,,,,,,,,,,,,,1
Central,A16407,10/07/2020 14:00:00,10/07/2020 15:00:00,202,0,202,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A16430,10/07/2020 14:00:00,10/07/2020 15:00:00,37,5,37,5,1,0,0,1,0,,0,,50.3,5,50.3,8.3,50.3,11.6,50.3,14.9,50.3,18.2,50.3,21.5,50.3,24.8,50.3,28.1,50.3,31.4,50.3,35,1
Central,A16431,10/07/2020 14:00:00,10/07/2020 15:00:00,36,5,36,5,1,0,0,1,0,,0,,50.3,5,50.3,8.3,50.3,11.6,50.3,14.9,50.3,18.2,50.3,21.5,50.3,24.8,50.3,28.1,50.3,31.4,50.3,35,1
Central,A16432,10/07/2020 14:00:00,10/07/2020 15:00:00,55,20,55,12,1,0,0,1,0,,0,,45.73,12,46.62,16.8,47.5,21.6,48.39,26.4,49.27,31.2,50.16,36,51.05,40.8,51.93,45.6,52.82,50.4,53.67,55,1
Central,A16433,10/07/2020 14:00:00,10/07/2020 15:00:00,55,20,55,12,1,0,0,1,0,,0,,49.12,12,49.25,16.8,49.38,21.6,49.52,26.4,49.65,31.2,49.79,36,49.92,40.8,50.05,45.6,50.19,50.4,50.32,55,1
Central,A16434,10/07/2020 14:00:00,10/07/2020 15:00:00,55,20,55,12,1,0,0,1,0,,0,,48.84,12,48.84,16.8,48.85,21.6,48.85,26.4,48.85,31.2,48.85,36,48.85,40.8,48.85,45.6,48.86,50.4,48.86,55,1
Central,A16435,10/07/2020 14:00:00,10/07/2020 15:00:00,158,47,158,47,1,0,0,1,0,,158,,15.89,47,16.52,60.3,17.14,73.6,17.77,86.9,18.4,100.2,19.02,113.5,19.65,126.8,20.27,140.1,20.9,153.4,21.54,167,1
Central,A16436,10/07/2020 14:00:00,10/07/2020 15:00:00,158,47,158,47,1,0,0,1,0,,100.2,,16.17,47,16.36,60.3,16.56,73.6,16.75,86.9,16.94,100.2,41.95,101,42.15,114.3,42.34,127.6,42.53,140.9,42.91,167,1
Central,A16437,10/07/2020 14:00:00,10/07/2020 15:00:00,169,47,169,47,1,0,0,1,0,,169,,11.87,47,14.62,60.3,14.88,73.6,15.14,86.9,15.4,100.2,15.65,113.5,15.91,126.8,16.17,140.1,16.42,153.4,16.69,167,1
Central,A16438,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,0
North,A16439,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A16452,10/07/2020 14:00:00,10/07/2020 15:00:00,3.5,0,3.5,0,0,0,1,1,0,,3.5,,0,0,0,5,,,,,,,,,,,,,,,,,1
North,A16453,10/07/2020 14:00:00,10/07/2020 15:00:00,100,0,100,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
North,A16456,10/07/2020 14:00:00,10/07/2020 15:00:00,20,4,20,4,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
North,A16457,10/07/2020 14:00:00,10/07/2020 15:00:00,20,4,20,4,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
North,A16458,10/07/2020 14:00:00,10/07/2020 15:00:00,20,4,20,4,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
North,A16464,10/07/2020 14:00:00,10/07/2020 15:00:00,20,0,20,0,0,0,1,1,0,,20,,-35.51,1,-35.5,130,,,,,,,,,,,,,,,,,1
North,A16465,10/07/2020 14:00:00,10/07/2020 15:00:00,150,0,150,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
North,A16466,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,,0,,0,0,0,218,,,,,,,,,,,,,,,,,1
Central,A16469,10/07/2020 14:00:00,10/07/2020 15:00:00,400,0,400,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
North,A16478,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,,0,,0,0,0,153.6,,,,,,,,,,,,,,,,,1
North,A16479,10/07/2020 14:00:00,10/07/2020 15:00:00,300,0,300,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
North,A16485,10/07/2020 14:00:00,10/07/2020 15:00:00,11.3,0.1,11.3,0.1,0,0,1,1,0,,11.3,,-34.33,1,,,,,,,,,,,,,,,,,,,0
North,A16493,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,,0,,-35.08,1,,,,,,,,,,,,,,,,,,,0
North,A16527,10/07/2020 14:00:00,10/07/2020 15:00:00,250,0,250,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
North,A16528,10/07/2020 14:00:00,10/07/2020 15:00:00,250,0,250,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
South,A16653,10/07/2020 14:00:00,10/07/2020 15:00:00,438,181.4,438,181.4,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
South,A16654,10/07/2020 14:00:00,10/07/2020 15:00:00,303.4,123.9,303.4,123.9,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
South,A16655,10/07/2020 14:00:00,10/07/2020 15:00:00,303.4,123.9,303.4,123.9,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A16718,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,,0,,-23.44,0,,,,,,,,,,,,,,,,,,,0
Central,A16719,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,,0,,-23.44,0,,,,,,,,,,,,,,,,,,,0
North,A16727,10/07/2020 14:00:00,10/07/2020 15:00:00,150,0,150,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A16731,10/07/2020 14:00:00,10/07/2020 15:00:00,100.1,0,100.1,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A16758,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,,0,,-23.44,0,,,,,,,,,,,,,,,,,,,0
South,A16761,10/07/2020 14:00:00,10/07/2020 15:00:00,1044.8,429.2,1044.8,429.2,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A16783,10/07/2020 14:00:00,10/07/2020 15:00:00,3,3,3,3,1,0,0,1,0,,0,,103.31,0,103.31,10,,,,,,,,,,,,,,,,,1
North,A16792,10/07/2020 14:00:00,10/07/2020 15:00:00,286,117,286,117,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
North,A16793,10/07/2020 14:00:00,10/07/2020 15:00:00,150,0,150,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
North,A16807,10/07/2020 14:00:00,10/07/2020 15:00:00,15.9,7.5,15.9,0,0,0,1,1,0,,15.9,,0,0,0,150,,,,,,,,,,,,,,,,,1
North,A16808,10/07/2020 14:00:00,10/07/2020 15:00:00,17.4,10.3,17.4,0,0,0,1,1,0,,17.4,,0,0,0,205.5,,,,,,,,,,,,,,,,,1
North,A16809,10/07/2020 14:00:00,10/07/2020 15:00:00,16.4,10,16.4,0,0,0,1,1,0,,16.4,,-34.77,0,-34.77,200,,,,,,,,,,,,,,,,,1
North,A16810,10/07/2020 14:00:00,10/07/2020 15:00:00,0,0,0,0,0,0,0,0,0,,0,,0,0,0,200,,,,,,,,,,,,,,,,,1
North,A16824,10/07/2020 14:00:00,10/07/2020 15:00:00,8,4,8,4,0,0,0,0,0,,4,,,,,,,,,,,,,,,,,,,,,,0
North,A16845,10/07/2020 14:00:00,10/07/2020 15:00:00,110,0,110,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A17032,10/07/2020 14:00:00,10/07/2020 15:00:00,150,0,150,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A17033,10/07/2020 14:00:00,10/07/2020 15:00:00,40,0.1,40,0.1,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A17034,10/07/2020 14:00:00,10/07/2020 15:00:00,10,0.1,10,0.1,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
Central,A17035,10/07/2020 14:00:00,10/07/2020 15:00:00,150,0,150,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,0
North,A3153,10/07/2020 15:00:00,10/07/2020 16:00:00,301,187,301,187,1,0,0,1,0,,301,,9.05,1,10.59,247,15.62,248,15.63,321,,,,,,,,,,,,,1
